"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 09:22:18 GMT 2024","Fri Feb 23 09:22:29 GMT 2024","11058","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:19:31 GMT 2024","Fri Feb 23 09:19:42 GMT 2024","11127","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:22:40 GMT 2024","Fri Feb 23 09:22:51 GMT 2024","11152","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:22:07 GMT 2024","Fri Feb 23 09:22:18 GMT 2024","11097","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:11 GMT 2024","Fri Feb 23 09:21:22 GMT 2024","11139","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:22:29 GMT 2024","Fri Feb 23 09:22:40 GMT 2024","11090","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:19:53 GMT 2024","Fri Feb 23 09:20:04 GMT 2024","11145","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:33 GMT 2024","Fri Feb 23 09:21:44 GMT 2024","11252","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:20:15 GMT 2024","Fri Feb 23 09:20:26 GMT 2024","11067","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:20:04 GMT 2024","Fri Feb 23 09:20:15 GMT 2024","11057","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:23:02 GMT 2024","Fri Feb 23 09:23:13 GMT 2024","11159","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:17:41 GMT 2024","Fri Feb 23 09:18:24 GMT 2024","42702","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:20:37 GMT 2024","Fri Feb 23 09:20:49 GMT 2024","11129","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:20:49 GMT 2024","Fri Feb 23 09:21:00 GMT 2024","11126","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:22:51 GMT 2024","Fri Feb 23 09:23:02 GMT 2024","11140","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:00 GMT 2024","Fri Feb 23 09:21:11 GMT 2024","11073","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:19:09 GMT 2024","Fri Feb 23 09:19:20 GMT 2024","11062","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:22 GMT 2024","Fri Feb 23 09:21:33 GMT 2024","11107","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:18:57 GMT 2024","Fri Feb 23 09:19:09 GMT 2024","11226","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:55 GMT 2024","Fri Feb 23 09:22:07 GMT 2024","11102","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:19:20 GMT 2024","Fri Feb 23 09:19:31 GMT 2024","11039","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:18:46 GMT 2024","Fri Feb 23 09:18:57 GMT 2024","11052","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:19:42 GMT 2024","Fri Feb 23 09:19:53 GMT 2024","11133","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:18:35 GMT 2024","Fri Feb 23 09:18:46 GMT 2024","11092","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:21:44 GMT 2024","Fri Feb 23 09:21:55 GMT 2024","11162","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:18:24 GMT 2024","Fri Feb 23 09:18:35 GMT 2024","11091","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:20:26 GMT 2024","Fri Feb 23 09:20:37 GMT 2024","11181","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
