"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 28 06:51:49 GMT 2024","Wed Feb 28 06:53:35 GMT 2024","106065","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"passed","Wed Feb 28 06:44:36 GMT 2024","Wed Feb 28 06:51:49 GMT 2024","433165","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"failed","Wed Feb 28 06:44:13 GMT 2024","Wed Feb 28 06:44:25 GMT 2024","11589","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，失败用例条数：6
"
"failed","Wed Feb 28 06:43:39 GMT 2024","Wed Feb 28 06:44:02 GMT 2024","22746","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，失败用例条数：108
"
"failed","Wed Feb 28 06:42:48 GMT 2024","Wed Feb 28 06:43:39 GMT 2024","50646","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，失败用例条数：1
"
"passed","Wed Feb 28 06:44:02 GMT 2024","Wed Feb 28 06:44:13 GMT 2024","11578","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"passed","Wed Feb 28 06:44:25 GMT 2024","Wed Feb 28 06:44:36 GMT 2024","11411","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""0d6e4e9edcb9379daaa5ca451d51ade0e0bceab1"",
""提交时间"": ""Wed Feb 28 14:41:09 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
