"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 05 08:45:14 GMT 2024","Tue Mar 05 08:45:25 GMT 2024","11414","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""文件系统"": ""FILE_SYSTEM"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""35e5f88fc7e3e363fbafde506fa05142a0e9da74"",
""提交时间"": ""Tue Mar  5 16:41:32 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"failed","Tue Mar 05 08:45:03 GMT 2024","Tue Mar 05 08:45:14 GMT 2024","11418","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""文件系统"": ""FILE_SYSTEM"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""35e5f88fc7e3e363fbafde506fa05142a0e9da74"",
""提交时间"": ""Tue Mar  5 16:41:32 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，失败用例条数：6，成功用例条数：0，错误信息：

"
"failed","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","19","testcase","test_arceos","","","","测试ArceOS 代码扫描 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""文件系统"": ""FILE_SYSTEM"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""35e5f88fc7e3e363fbafde506fa05142a0e9da74"",
""提交时间"": ""Tue Mar  5 16:41:32 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，命令执行失败
"
"skipped","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"skipped","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Mar 05 08:44:51 GMT 2024","Tue Mar 05 08:45:03 GMT 2024","11383","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""文件系统"": ""FILE_SYSTEM"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""35e5f88fc7e3e363fbafde506fa05142a0e9da74"",
""提交时间"": ""Tue Mar  5 16:41:32 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试成功
"
"failed","Tue Mar 05 08:44:26 GMT 2024","Tue Mar 05 08:44:51 GMT 2024","25613","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","码仓提交信息===>{
""测试架构"": ""x86_64"",
""文件系统"": ""FILE_SYSTEM"",
""提交者"": ""buhenxihuan"",
""提交ID"": ""35e5f88fc7e3e363fbafde506fa05142a0e9da74"",
""提交时间"": ""Tue Mar  5 16:41:32 UTC 2024"",
""仓库名"": ""buhenxihuan/Starry"",
""分支名"": ""x86_64"",
""工作目录"": ""/home/runner/work/Starry/Starry""
}
用例结果信息===>测试失败，失败用例条数：3，成功用例条数：108，错误信息：

"
"skipped","Tue Mar 05 08:43:17 GMT 2024","Tue Mar 05 08:43:17 GMT 2024","0","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
