"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 09:30:04 GMT 2024","Fri Feb 23 09:30:17 GMT 2024","12453","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:31:07 GMT 2024","Fri Feb 23 09:31:19 GMT 2024","12577","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:32:46 GMT 2024","Fri Feb 23 09:32:59 GMT 2024","12511","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:31:44 GMT 2024","Fri Feb 23 09:31:57 GMT 2024","12430","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:29:27 GMT 2024","Fri Feb 23 09:29:39 GMT 2024","12411","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:31:19 GMT 2024","Fri Feb 23 09:31:32 GMT 2024","12541","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:27:16 GMT 2024","Fri Feb 23 09:27:59 GMT 2024","43291","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:30:29 GMT 2024","Fri Feb 23 09:30:42 GMT 2024","12501","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:31:57 GMT 2024","Fri Feb 23 09:32:09 GMT 2024","12327","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:32:21 GMT 2024","Fri Feb 23 09:32:34 GMT 2024","12472","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:29:02 GMT 2024","Fri Feb 23 09:29:14 GMT 2024","12433","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:29:39 GMT 2024","Fri Feb 23 09:29:52 GMT 2024","12514","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:30:42 GMT 2024","Fri Feb 23 09:30:54 GMT 2024","12528","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:28:12 GMT 2024","Fri Feb 23 09:28:24 GMT 2024","12526","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:33:11 GMT 2024","Fri Feb 23 09:33:24 GMT 2024","12573","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:28:24 GMT 2024","Fri Feb 23 09:28:37 GMT 2024","12433","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:31:32 GMT 2024","Fri Feb 23 09:31:44 GMT 2024","12518","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:32:59 GMT 2024","Fri Feb 23 09:33:11 GMT 2024","12419","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:29:52 GMT 2024","Fri Feb 23 09:30:04 GMT 2024","12495","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:32:09 GMT 2024","Fri Feb 23 09:32:21 GMT 2024","12390","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:30:17 GMT 2024","Fri Feb 23 09:30:29 GMT 2024","12474","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:27:59 GMT 2024","Fri Feb 23 09:28:12 GMT 2024","12579","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:28:37 GMT 2024","Fri Feb 23 09:28:49 GMT 2024","12611","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:29:14 GMT 2024","Fri Feb 23 09:29:27 GMT 2024","12522","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:28:49 GMT 2024","Fri Feb 23 09:29:02 GMT 2024","12577","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:32:34 GMT 2024","Fri Feb 23 09:32:46 GMT 2024","12478","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Fri Feb 23 09:30:54 GMT 2024","Fri Feb 23 09:31:07 GMT 2024","12459","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
